classification,recordedBy,recordNumber,eventDate,country,stateProvince,city,county,locality,decimalLatitude,decimalLongitude,minimumElevationInMeters,habitat,habit,kingdom,chineseKingdomName,family,chineseFamilyName,genus,chineseGenusName,identificationID,vernacularName,scientificName,identifiedBy
Angiospermae,"董洪进|6571,余姣君,张家亮",HJD2318,2023-05-22 09:34:00,中国,湖北省,黄冈市,英山县,吴家山林场挂天瀑-主峰,31.1079650,115.7841774,1310,山坡林下,灌木,Angiospermae,被子,Adoxaceae,五福花科,Sambucus,接骨木属,75635,接骨木,Sambucus williamsii,董洪进
Angiospermae,"董洪进|6571,余姣君,张家亮",HJD2317,2023-05-22 09:05:00,中国,湖北省,黄冈市,英山县,吴家山林场挂天瀑-主峰,31.1099267,115.7869388,1227,山坡林下,草本,Angiospermae,被子,Apocynaceae,夹竹桃科,Tylophora,娃儿藤属,885,娃儿藤属,Tylophora,董洪进
Angiospermae,"董洪进|6571,余姣君,张家亮",HJD2316,2023-05-22 08:37:00,中国,湖北省,黄冈市,英山县,吴家山林场挂天瀑-主峰,31.1112001,115.7870088,1077,山坡林地,乔木,Angiospermae,被子,Moraceae,桑科,Morus,桑属,78845,蒙桑,Morus mongolica,董洪进
Angiospermae,"董洪进|6571,余姣君,张家亮",HJD2315,2023-05-22 08:28:00,中国,湖北省,黄冈市,英山县,吴家山林场挂天瀑-主峰,31.0839404,115.8069510,1040,山坡林地,灌木,Angiospermae,被子,Styracaceae,安息香科,Styrax,安息香属,27894,赛山梅,Styrax confusus,董洪进
Angiospermae,"董洪进|6571,余姣君,张家亮",HJD2314,2023-05-22 08:22:00,中国,湖北省,黄冈市,英山县,吴家山林场挂天瀑-主峰,31.0839404,115.8069510,1041,山坡林地,乔木,Angiospermae,被子,Vitaceae,葡萄科,Meliosma,泡花树属,1426,泡花树属,Meliosma,董洪进
Angiospermae,"董洪进|6571,余姣君,张家亮",HJD2313,2023-05-22 08:17:00,中国,湖北省,黄冈市,英山县,吴家山林场挂天瀑-主峰,31.1119718,115.7891532,1041,山坡林地,乔木,Angiospermae,被子,Staphyleaceae,省沽油科,Staphylea,省沽油属,77352,省沽油,Staphylea bumalda,董洪进
Angiospermae,"董洪进|6571,余姣君,张家亮",HJD2312,2023-05-22 08:15:00,中国,湖北省,黄冈市,英山县,吴家山林场挂天瀑-主峰,31.1120521,115.7894338,1026,山坡林地,乔木,,,,,,,,,锐角槭,
Angiospermae,"董洪进|6571,余姣君,张家亮",HJD2311,2023-05-22 08:09:00,中国,湖北省,黄冈市,英山县,吴家山林场挂天瀑-主峰,31.0839404,115.8069510,153,山坡林地,乔木,Angiospermae,被子,Moraceae,桑科,Morus,桑属,78823,华桑,Morus cathayana,董洪进
Angiospermae,"董洪进|6571,余姣君,张家亮",HJD2310,2023-05-18 16:59:00,中国,湖北省,黄冈市,团风县,贾庙乡大崎山,30.8586168,115.0862973,562,山谷溪边,灌木,Angiospermae,被子,Leguminosae,,Lespedeza,胡枝子属,22784,美丽胡枝子,Lespedeza formosa,董洪进
Angiospermae,"董洪进|6571,余姣君,张家亮",HJD2309,2023-05-18 16:53:00,中国,湖北省,黄冈市,团风县,贾庙乡大崎山,30.8586168,115.0862973,562,山谷溪边,藤本,Angiospermae,被子,Vitaceae,葡萄科,Vitis,葡萄属,60312,毛葡萄,Vitis heyneana,董洪进
Angiospermae,"董洪进|6571,余姣君,张家亮",HJD2308,2023-05-18 14:17:00,中国,湖北省,黄冈市,团风县,贾庙乡大崎山,30.8586168,115.0862973,562,山谷溪边,灌木,Angiospermae,被子,Hydrangeaceae,,Deutzia,溲疏属,43758,宁波溲疏,Deutzia ningpoensis,董洪进
Angiospermae,"董洪进|6571,余姣君,张家亮",HJD2307,2023-05-18 14:17:00,中国,湖北省,黄冈市,团风县,贾庙乡大崎山,30.8586168,115.0862973,562,山谷溪边,乔木,Angiospermae,被子,Rhamnaceae,鼠李科,Hovenia,枳椇属,75747,枳椇,Hovenia acerba,董洪进
Angiospermae,"董洪进|6571,余姣君,张家亮",HJD2306,2023-05-18 14:13:00,中国,湖北省,黄冈市,团风县,贾庙乡大崎山,30.8586618,115.0862373,544,山谷溪边,灌木,Angiospermae,被子,Styracaceae,安息香科,Styrax,安息香属,27880,垂珠花,Styrax dasyanthus,董洪进
Angiospermae,"董洪进|6571,余姣君,张家亮",HJD2305,2023-05-18 14:13:00,中国,湖北省,黄冈市,团风县,贾庙乡大崎山,30.8586618,115.0862373,544,山谷溪边,乔木,Angiospermae,被子,Aquifoliaceae,冬青科,Ilex,冬青属,20774,冬青,Ilex chinensis,董洪进
Angiospermae,"董洪进|6571,余姣君,张家亮",HJD2304,2023-05-18 13:13:00,中国,湖北省,黄冈市,团风县,贾庙乡大崎山,30.8639620,115.1000647,774,山谷溪边,灌木,Angiospermae,被子,Caprifoliaceae,忍冬科,Weigela,锦带花属,65096,锦带花,Weigela florida,董洪进
Angiospermae,"董洪进|6571,余姣君,张家亮",HJD2303,2023-05-18 13:07:00,中国,湖北省,黄冈市,团风县,贾庙乡大崎山,30.8639660,115.1001547,782,山谷溪边,藤本,Angiospermae,被子,Moraceae,桑科,Broussonetia,构树属,89761,楮,Broussonetia kazinoki,董洪进
Angiospermae,"董洪进|6571,余姣君,张家亮",HJD2302,2023-05-18 12:51:00,中国,湖北省,黄冈市,团风县,贾庙乡大崎山,30.8641089,115.1000607,766,山谷溪边,灌木,Angiospermae,被子,Rhamnaceae,鼠李科,Rhamnus,鼠李属,3411,皱叶鼠李,Rhamnus rugulosa,董洪进
Angiospermae,"董洪进|6571,余姣君,张家亮",HJD2301,2023-05-18 12:49:00,中国,湖北省,黄冈市,团风县,贾庙乡大崎山,30.8641509,115.1000447,776,山谷溪边,草本,Angiospermae,被子,Lamiaceae,唇形科,Stachys,水苏属,68436,蜗儿菜,Stachys arrecta,董洪进
Angiospermae,"董洪进|6571,余姣君,张家亮",HJD2300,2023-05-18 12:47:00,中国,湖北省,黄冈市,团风县,贾庙乡大崎山,30.8641239,115.1000987,769,山谷溪边,乔木,Angiospermae,被子,Cannabaceae,大麻科,Celtis,朴属,65020,紫弹树,Celtis biondii,董洪进
Angiospermae,"董洪进|6571,余姣君,张家亮",HJD2299,2023-05-18 12:46:00,中国,湖北省,黄冈市,团风县,贾庙乡大崎山,30.8641239,115.1000987,769,山谷溪边,乔木,Angiospermae,被子,Malvaceae,锦葵科,Tilia,椴树属,70355,椴树,Tilia tuan,董洪进
Angiospermae,"董洪进|6571,余姣君,张家亮",HJD2298,2023-05-18 12:45:00,中国,湖北省,黄冈市,团风县,贾庙乡大崎山,30.8641659,115.0999847,778,山谷溪边,藤本,Angiospermae,被子,Hydrangeaceae,,Schizophragma,钻地风属,78357,钻地风,Schizophragma integrifolium,董洪进
Angiospermae,"董洪进|6571,余姣君,张家亮",HJD2297,2023-05-18 12:34:00,中国,湖北省,黄冈市,团风县,贾庙乡大崎山,30.8642588,115.0999697,751,山谷溪边,乔木,Angiospermae,被子,Lauraceae,樟科,Machilus,润楠属,11016,红楠,Machilus thunbergii,董洪进
Angiospermae,"董洪进|6571,余姣君,张家亮",HJD2296,2023-05-18 11:47:00,中国,湖北省,黄冈市,团风县,贾庙乡大崎山,30.8683083,115.1044456,761,山坡路边,灌木,Angiospermae,被子,Symplocaceae,山矾科,Symplocos,山矾属,741,山矾属,Symplocos,董洪进
Angiospermae,"董洪进|6571,余姣君,张家亮",HJD2295,2023-05-18 11:24:00,中国,湖北省,黄冈市,团风县,贾庙乡大崎山,30.8622782,115.0969345,787,山坡林下,藤本,Angiospermae,被子,Smilacaceae,,Smilax,菝葜属,13936,土茯苓,Smilax glabra,董洪进
Angiospermae,"董洪进|6571,余姣君,张家亮",HJD2294,2023-05-18 10:45:00,中国,湖北省,黄冈市,团风县,贾庙乡大崎山,30.8587993,115.0975448,823,山坡,草本,Angiospermae,被子,Nartheciaceae,,Aletris,粉条儿菜属,40646,粉条儿菜,Aletris spicata,董洪进
Angiospermae,"董洪进|6571,余姣君,张家亮",HJD2293,2023-05-18 10:35:00,中国,湖北省,黄冈市,团风县,贾庙乡大崎山,30.8575339,115.1007654,803,山坡,灌木,Angiospermae,被子,Rosaceae,蔷薇科,Rubus,悬钩子属,667,悬钩子属,Rubus,董洪进
Angiospermae,"董洪进|6571,余姣君,张家亮",HJD2292,2023-05-16 14:34:00,中国,湖北省,黄冈市,团风县,但店镇孙家细湾,30.7335615,115.1206299,172,山坡草地,草本,Angiospermae,被子,Lamiaceae,唇形科,Salvia,鼠尾草属,21579,丹参,Salvia miltiorrhiza,董洪进
Angiospermae,"董洪进|6571,余姣君,张家亮",HJD2291,2023-05-16 14:24:00,中国,湖北省,黄冈市,团风县,但店镇孙家细湾,30.7333887,115.1207800,167,山坡草地,草本,,,,,,,,,薹草属,
Angiospermae,"董洪进|6571,余姣君,张家亮",HJD2290,2023-05-14 13:34:00,中国,湖北省,黄冈市,麻城市,歧亭镇鲇鱼坝,31.0184390,114.7289016,44,山坡路边,草本,Angiospermae,被子,Primulaceae,报春花科,Lysimachia,珍珠菜属,8744,长穗珍珠菜,Lysimachia chikungensis,董洪进
Angiospermae,"董洪进|6571,余姣君,张家亮",HJD2289,2023-05-14 13:33:00,中国,湖北省,黄冈市,麻城市,歧亭镇鲇鱼坝,31.0184390,114.7289016,44,山坡路边,草本,Angiospermae,被子,Polygonaceae,蓼科,Polygonum,蓼属,12164,萹蓄,Polygonum aviculare,董洪进
Angiospermae,"董洪进|6571,余姣君,张家亮",HJD2288,2023-05-12 16:58:00,中国,湖北省,黄冈市,团风县,回龙山镇桃花洞,30.6357523,114.9994705,174,山坡路边,乔木,Angiospermae,被子,Sabiaceae,清风藤科,Meliosma,泡花树属,62265,红柴枝,Meliosma oldhamii,董洪进
Angiospermae,"董洪进|6571,余姣君,张家亮",HJD2287,2023-05-12 15:43:00,中国,湖北省,黄冈市,团风县,回龙山镇桃花洞,30.6382484,115.0013833,158,山坡路边,灌木,Angiospermae,被子,Symplocaceae,山矾科,Styrax,安息香属,721,安息香属,Styrax,董洪进
Angiospermae,"董洪进|6571,余姣君,张家亮",HJD2286,2023-05-12 15:31:00,中国,湖北省,黄冈市,团风县,回龙山镇桃花洞,30.6387693,115.0030073,169,山坡路边,灌木,Angiospermae,被子,Leguminosae,,Lespedeza,胡枝子属,22784,美丽胡枝子,Lespedeza formosa,董洪进
Angiospermae,"董洪进|6571,余姣君,张家亮",HJD2285,2023-05-12 15:14:00,中国,湖北省,黄冈市,团风县,马曹庙镇桃花洞,30.6388252,115.0073713,134,山坡路边,灌木,Angiospermae,被子,Lauraceae,樟科,Lindera,山胡椒属,53012,山胡椒,Lindera glauca,董洪进
Angiospermae,"董洪进|6571,余姣君,张家亮",HJD2284,2023-05-12 15:09:00,中国,湖北省,黄冈市,团风县,马曹庙镇桃花洞,30.6386763,115.0073415,128,山坡路边,灌木,Angiospermae,被子,Rutaceae,芸香科,Zanthoxylum,花椒属,42621,竹叶花椒,Zanthoxylum armatum,董洪进
Angiospermae,"董洪进|6571,余姣君,张家亮",HJD2283,2023-05-12 15:08:00,中国,湖北省,黄冈市,团风县,马曹庙镇桃花洞,30.6386490,115.0074511,133,山坡路边,藤本,Angiospermae,被子,Rosaceae,蔷薇科,Rosa,蔷薇属,2906,软条七蔷薇,Rosa henryi,董洪进
Angiospermae,"董洪进|6571,余姣君,张家亮",HJD2282,2023-05-12 15:06:00,中国,湖北省,黄冈市,团风县,马曹庙镇桃花洞,30.6386760,115.0074610,132,山坡路边,草本,Angiospermae,被子,Polygonaceae,蓼科,Polygonum,蓼属,11795,丛枝蓼,Polygonum posumbu,董洪进
Angiospermae,"董洪进|6571,余姣君,张家亮",HJD2281,2023-05-09 11:01:00,中国,湖北省,黄冈市,浠水县,绿杨乡乱石河村,30.5432413,115.5615364,244,溪流瀑布,藤本,Angiospermae,被子,Euphorbiaceae,大戟科,Mallotus,野桐属,26934,石岩枫,Mallotus repandus,董洪进
Pteridophyta,"董洪进|6571,余姣君,张家亮",HJD2280,2023-05-09 10:59:00,中国,湖北省,黄冈市,浠水县,绿杨乡乱石河村,30.5434262,115.5614903,251,溪流瀑布,草本,Pteridophyta,蕨类,Thelypteridaceae,金星蕨科,Polystichum,耳蕨属,670,耳蕨属,Polystichum,董洪进
Angiospermae,"董洪进|6571,余姣君,张家亮",HJD2279,2023-05-09 10:36:00,中国,湖北省,黄冈市,浠水县,绿杨乡乱石河村,30.5424155,115.5629229,280,山坡,藤本,Angiospermae,被子,Leguminosae,,Mucuna,油麻藤属,67608,常春油麻藤,Mucuna sempervirens,董洪进
Angiospermae,"董洪进|6571,余姣君,张家亮",HJD2278,2023-05-09 10:22:00,中国,湖北省,黄冈市,浠水县,绿杨乡乱石河村,30.5452616,115.5622214,296,山坡,灌木,Angiospermae,被子,Lamiaceae,唇形科,Premna,豆腐柴属,38903,豆腐柴,Premna microphylla,董洪进
Angiospermae,"董洪进|6571,余姣君,张家亮",HJD2277,2023-05-04 16:25:00,中国,湖北省,黄冈市,团风县,马曹庙镇桃花洞,30.6364213,115.0079893,90,路边草地,藤本,Angiospermae,被子,Vitaceae,葡萄科,Vitis,葡萄属,1361,葡萄属,Vitis,董洪进
Angiospermae,"董洪进|6571,余姣君,张家亮",HJD2276,2023-05-04 16:07:00,中国,湖北省,黄冈市,团风县,马曹庙镇桃花洞,30.6369115,115.0095536,133,路边草地,草本,,,,,,,,,薹草属,
Angiospermae,"董洪进|6571,余姣君,张家亮",HJD2275,2023-05-04 16:03:00,中国,湖北省,黄冈市,团风县,马曹庙镇桃花洞,30.6370057,115.0094779,146,路边草地,草本,Angiospermae,被子,Caryophyllaceae,石竹科,Dianthus,石竹属,30516,瞿麦,Dianthus superbus,董洪进
Angiospermae,"董洪进|6571,余姣君,张家亮",HJD2274,2023-05-04 15:32:00,中国,湖北省,黄冈市,团风县,马曹庙镇桃花洞,30.6423621,115.0065540,125,路边草地,灌木,Angiospermae,被子,Elaeagnaceae,胡颓子科,Elaeagnus,胡颓子属,57728,牛奶子,Elaeagnus umbellata,董洪进
Pteridophyta,"董洪进|6571,余姣君,张家亮",HJD2273,2023-05-04 15:07:00,中国,湖北省,黄冈市,团风县,马曹庙镇桃花洞,30.6409548,115.0119098,91,路边草地,草本,Pteridophyta,蕨类,Thelypteridaceae,金星蕨科,Dryopteris,鳞毛蕨属,529,鳞毛蕨属,Dryopteris,董洪进
Angiospermae,"董洪进|6571,余姣君,张家亮",HJD2272,2023-05-04 14:49:00,中国,湖北省,黄冈市,团风县,马曹庙镇桃花洞,30.6360021,115.0064549,91,路边草地,草本,Angiospermae,被子,Cyperaceae,莎草科,Carex,苔草属,13076,高秆薹草,Carex alta,董洪进
Angiospermae,"董洪进|6571,余姣君,张家亮",HJD2271,2023-05-04 14:45:00,中国,湖北省,黄冈市,团风县,马曹庙镇桃花洞,30.6361886,115.0069431,91,路边草地,草本,Angiospermae,被子,Plantaginaceae,车前科,Plantago,车前属,44507,大车前,Plantago major,董洪进
Angiospermae,"董洪进|6571,余姣君,张家亮",HJD2270,2023-05-04 14:26:00,中国,湖北省,黄冈市,团风县,马曹庙镇桃花洞,30.6261463,115.0087973,91,路边草地,藤本,Angiospermae,被子,Vitaceae,葡萄科,Ampelopsis,蛇葡萄属,44725,白蔹,Ampelopsis japonica,董洪进
Angiospermae,"董洪进|6571,余姣君,张家亮",HJD2269,2023-05-04 14:22:00,中国,湖北省,黄冈市,团风县,马曹庙镇,30.6359833,115.0063991,91,路边草地,草本,Angiospermae,被子,Urticaceae,荨麻科,Pilea,冷水花属,778,冷水花属,Pilea,董洪进
Angiospermae,"董洪进|6571,余姣君,张家亮",HJD2268,2023-05-04 14:16:00,中国,湖北省,黄冈市,团风县,马曹庙镇,30.6361952,115.0070627,91,路边草地,灌木,Angiospermae,被子,Rosaceae,蔷薇科,Crataegus,山楂属,60173,野山楂,Crataegus cuneata,董洪进
Angiospermae,"董洪进|6571,余姣君,张家亮",HJD2267,2023-05-04 14:13:00,中国,湖北省,黄冈市,团风县,马曹庙镇桃花洞,30.6361912,115.0070627,102,路边草地,草本,Angiospermae,被子,Poaceae,禾本科,Agrostis,剪股颖属,1228,剪股颖属,Agrostis,董洪进
Angiospermae,"董洪进|6571,余姣君,张家亮",HJD2266,2023-05-04 14:09:00,中国,湖北省,黄冈市,团风县,马曹庙镇桃花洞,30.6354298,115.0059767,102,路边草地,草本,Angiospermae,被子,Primulaceae,报春花科,Lysimachia,珍珠菜属,8693,疏头过路黄,Lysimachia pseudohenryi,董洪进
Angiospermae,"董洪进|6571,余姣君,张家亮",HJD2265,2023-05-04 14:06:00,中国,湖北省,黄冈市,团风县,马曹庙镇桃花洞,30.6362372,115.0070627,97,路边草地,草本,Angiospermae,被子,Lamiaceae,唇形科,Prunella,夏枯草属,89344,夏枯草,Prunella vulgaris,董洪进
Angiospermae,"董洪进|6571,余姣君",HJD2264,2023-04-16 09:36:00,中国,湖北省,黄冈市,团风县,贾庙乡大崎山牛车河水库边,30.7336100,115.0506643,69,草地,草本,Angiospermae,被子,Boraginaceae,紫草科,Bothriospermum,斑种草属,92236,柔弱斑种草,Bothriospermum zeylanicum,董洪进
Angiospermae,"董洪进|6571,余姣君",HJD2263,2023-03-28 16:24:00,中国,湖北省,黄冈市,英山县,桃花冲林场茅坪河,30.9809472,116.0280862,700,路边石上,藤本,Angiospermae,被子,Araliaceae,五加科,Hedera,常春藤属,80367,常春藤,Hedera sinensis,董洪进
Angiospermae,"董洪进|6571,余姣君",HJD2262,2023-03-28 16:19:00,中国,湖北省,黄冈市,英山县,桃花冲林场茅坪河,30.9670969,116.0237338,700,路边石上,藤本,Angiospermae,被子,Sabiaceae,清风藤科,Sabia,清风藤属,548831,鄂西清风藤,Sabia campanulata subsp. ritchieae,董洪进
Pteridophyta,"董洪进|6571,余姣君",HJD2261,2023-03-28 14:00:00,中国,湖北省,黄冈市,英山县,桃花冲林场门槛岭方向,30.9901361,116.0399274,773,路边石上,草本,Pteridophyta,蕨类,Polypodiaceae,水龙骨科,Pyrrosia,石韦属,40381,庐山石韦,Pyrrosia sheareri,董洪进
Pteridophyta,"董洪进|6571,余姣君",HJD2260,2023-03-28 13:59:00,中国,湖北省,黄冈市,英山县,桃花冲林场门槛岭方向,30.9901361,116.0399274,773,溪边,草本,Pteridophyta,蕨类,Polypodiaceae,水龙骨科,Lepisorus,瓦韦属,1024,瓦韦属,Lepisorus,董洪进
Angiospermae,"董洪进|6571,余姣君",HJD2259,2023-03-28 13:12:00,中国,湖北省,黄冈市,英山县,桃花冲林场门槛岭方向,30.9858376,116.0279960,755,溪边,灌木,Angiospermae,被子,Salicaceae,杨柳科,Salix,柳属,553,柳属,Salix,董洪进
Angiospermae,"董洪进|6571,余姣君",HJD2258,2023-03-28 12:50:00,中国,湖北省,黄冈市,英山县,桃花冲林场门槛岭方向,30.9887564,116.0353826,755,溪边,草本,Angiospermae,被子,Compositae,,Taraxacum,蒲公英属,56893,蒲公英,Taraxacum mongolicum,董洪进
Angiospermae,"董洪进|6571,余姣君",HJD2257,2023-03-28 12:45:00,中国,湖北省,黄冈市,英山县,桃花冲林场门槛岭方向,30.9901336,116.0383807,755,溪边,灌木,Angiospermae,被子,Salicaceae,杨柳科,Salix,柳属,553,柳属,Salix,董洪进
Angiospermae,"董洪进|6571,余姣君",HJD2256,2023-03-28 10:56:00,中国,湖北省,黄冈市,英山县,桃花冲林场瓦泄排,30.9858376,116.0279960,155,山坡路边,,Angiospermae,被子,Compositae,,Gerbera,扶郎花属,73700,大丁草,Gerbera anandria,董洪进
Angiospermae,"董洪进|6571,余姣君",HJD2255,2023-03-26 10:07:00,中国,湖北省,黄冈市,罗田县,天堂寨龙飞寺以上,31.1268353,115.7304232,722,溪边,乔木,Angiospermae,被子,Rhamnaceae,鼠李科,Cinnamomum,樟属,1431,樟属,Cinnamomum,董洪进
Angiospermae,"董洪进|6571,余姣君",HJD2254,2023-03-25 15:20:00,中国,湖北省,黄冈市,罗田县,天堂寨观光电梯,31.1108704,115.7499830,780,路边,乔木,Angiospermae,被子,Symplocaceae,山矾科,Symplocos,山矾属,29748,光亮山矾,Symplocos lucida,董洪进
Angiospermae,"董洪进|6571,余姣君",HJD2253,2023-03-17 08:52:00,中国,湖北省,黄冈市,罗田县,薄刀峰林场圆梦谷下面,31.1000288,115.5697111,780,路边,灌木,Angiospermae,被子,Pentaphylacaceae,,Eurya,柃属,788,柃属,Eurya,董洪进
Angiospermae,"董洪进|6571,余姣君",HJD2252,2023-03-16 15:49:00,中国,湖北省,黄冈市,麻城市,狮子峰林场康王寨,31.3836654,115.3695915,764,山坡沟谷,草本,Angiospermae,被子,Araceae,天南星科,Arisaema,天南星属,31456,天南星,Arisaema heterophyllum,董洪进
Angiospermae,"董洪进|6571,余姣君",HJD2251,2023-03-16 14:33:00,中国,湖北省,黄冈市,麻城市,狮子峰林场康王寨,31.3902438,115.3754143,842,山坡沟谷,草本,Angiospermae,被子,Liliaceae,百合科,Amana,老鸦瓣属,4706,老鸦瓣属,Amana,董洪进
Angiospermae,"董洪进|6571,余姣君",HJD2250,2023-03-16 12:25:00,中国,湖北省,黄冈市,麻城市,狮子峰林场,31.3898337,115.3422178,883,山坡沟谷,灌木,Angiospermae,被子,Symplocaceae,山矾科,Prunus,李属,2377,李属,Prunus,董洪进
Angiospermae,"董洪进|6571,余姣君",HJD2249,2023-03-16 11:38:00,中国,湖北省,黄冈市,麻城市,狮子峰林场,31.3872632,115.3434495,824,山坡沟谷,灌木,Angiospermae,被子,Symplocaceae,山矾科,Prunus,李属,2377,李属,Prunus,董洪进
Angiospermae,"董洪进|6571,余姣君",HJD2248,2023-03-15 16:01:00,中国,湖北省,黄冈市,团风县,贾庙乡真武观后山,30.8813060,115.0903637,720,山坡林下,草本,Angiospermae,被子,Papaveraceae,罂粟科,Corydalis,紫堇属,1274,黄堇,Corydalis pallida,董洪进
Angiospermae,"董洪进|6571,余姣君",HJD2247,2023-03-15 15:17:00,中国,湖北省,黄冈市,团风县,大崎山,30.8748309,115.0963034,776,山坡林下,灌木,Angiospermae,被子,Thymelaeaceae,瑞香科,Daphne,瑞香属,7435,白瑞香,Daphne papyracea,董洪进
